id,qtr,mth,age,first_time_visit,visits_p3y,arrival_method,carrier,pov,pov_grp,multi_dest,last_port,next_port,stay_length,travel_type,gender,married,accom_exp,shopping_exp,fnb_exp,transport_exp,medical_exp,other_exp,total_exp,accompanying_pax,avg_exp,companions,companions_total,comp_alone,comp_colleagues,comp_partner,comp_friends,comp_family,comp_children
20563,4,Dec,55-59,No,3,Air,LNI,Hea_T,Hea,No,No,No,3,FIT,Male,Yes,117.46,225.16,83.9,50.34,1300.0,0.0,1776.85,False,592.2833251953125,['Spouse'],Spouse,False,False,True,False,False,False
20564,4,Dec,40-44,No,3,Air,LNI,Gen_B,Bus,No,No,No,2,FIT,Male,Yes,579.81,325.16,100.68,67.12,0.0,0.0,1072.76,False,536.3800048828125,['Alone'],Alone,True,False,False,False,False,False
20568,4,Dec,45-49,No,35,Sea,Sea,Vis,Lei,No,No,No,1,FIT,Female,Yes,217.97,125.16,145.31,290.63,0.0,0.0,779.08,False,779.0800170898438,['Spouse'],Spouse,False,False,True,False,False,False
20569,4,Dec,30-34,No,0,Sea,Sea,Vis,Lei,No,No,No,12,FIT,Male,Yes,0.0,225.16,36.33,12.11,0.0,0.0,273.6,False,22.8000005086263,['Alone'],Alone,True,False,False,False,False,False
20570,4,Dec,30-34,No,30,Sea,Sea,Acco_Hea,Lei,No,No,No,1,FIT,Male,Yes,0.0,125.16,29.06,48.44,350.0,0.0,552.67,True,552.6699829101562,"['Spouse', 'Children aged 0-7 yrs']","Spouse, Children aged 0-7 yrs",False,False,True,False,False,True
20571,4,Dec,25-29,No,6,Air,AXM,Otr_Per,Lei,Yes,Yes,No,0,FIT,Female,Yes,0.0,225.16,16.78,8.39,0.0,0.0,250.33,False,250.3300018310547,"['Spouse', 'Children aged 0-7 yrs']","Spouse, Children aged 0-7 yrs",False,False,True,False,False,True
20572,4,Dec,20-24,No,3,Sea,Sea,Vis,Lei,No,No,No,8,FIT,Female,No,0.0,275.16,18.16,0.0,0.0,0.0,293.33,False,36.6662483215332,['Alone'],Alone,True,False,False,False,False,False
20573,4,Dec,35-39,No,5,Land,Land,Vis,Lei,Yes,Yes,No,2,FIT,Male,Yes,0.0,125.16,58.73,16.78,0.0,0.0,200.67,False,100.33499908447266,['Alone'],Alone,True,False,False,False,False,False
20575,4,Dec,25-29,No,50,Sea,Sea,Gen_B,Bus,No,No,No,0,FIT,Female,No,0.0,125.16,7.27,4.36,0.0,0.0,136.79,False,136.7899932861328,['Alone'],Alone,True,False,False,False,False,False
20577,4,Dec,55-59,No,15,Sea,Sea,Vis,Lei,No,No,No,9,FIT,Female,Yes,0.0,375.16,32.29,9.69,0.0,0.0,417.14,False,46.34889051649306,['Spouse'],Spouse,False,False,True,False,False,False
20578,4,Dec,35-39,No,10,Sea,Sea,Acco_Hea,Lei,No,No,No,0,FIT,Male,Yes,0.0,125.16,72.66,18.16,700.0,0.0,915.99,True,915.989990234375,"['Spouse', 'Children aged 8-12 yrs']","Spouse, Children aged 8-12 yrs",False,False,True,False,False,True
20579,4,Dec,35-39,No,10,Sea,Sea,Bus_Mtg,Bus,No,No,No,0,FIT,Male,Yes,0.0,125.16,145.31,29.06,0.0,0.0,299.54,False,299.5400085449219,['Alone'],Alone,True,False,False,False,False,False
20580,4,Dec,20-24,No,75,Sea,Sea,Gen_B,Bus,No,No,No,0,FIT,Male,Yes,0.0,175.16,7.27,29.06,0.0,0.0,211.49,False,211.49000549316406,['Alone'],Alone,True,False,False,False,False,False
20581,4,Dec,30-34,No,100,Sea,Sea,Gen_B,Bus,No,No,No,0,FIT,Male,Yes,0.0,1375.16,36.33,29.06,0.0,0.0,1440.56,False,1440.56005859375,['Alone'],Alone,True,False,False,False,False,False
20582,4,Dec,55-59,No,25,Sea,Sea,Hea_T,Hea,No,No,No,0,FIT,Female,Yes,0.0,125.16,14.53,21.8,59.0,0.0,220.49,False,220.49000549316406,['Alone'],Alone,True,False,False,False,False,False
20583,4,Dec,25-29,Yes,0,Sea,Sea,Edu_A,Edu,No,No,No,0,FIT,Male,Yes,0.0,145.16,21.8,29.06,0.0,0.0,196.02,False,196.02000427246094,['Alone'],Alone,True,False,False,False,False,False
20584,4,Dec,50-54,No,150,Sea,Sea,Hol,Lei,No,No,No,0,FIT,Male,Yes,0.0,140.16,7.27,0.0,0.0,0.0,147.43,False,147.42999267578125,['Alone'],Alone,True,False,False,False,False,False
20585,4,Dec,40-44,No,15,Sea,Sea,Vis,Lei,No,No,No,12,FIT,Male,Yes,0.0,185.16,24.22,8.48,0.0,0.0,217.86,False,18.15500005086263,['Alone'],Alone,True,False,False,False,False,False
20586,4,Dec,30-34,No,7,Sea,Sea,Hol,Lei,No,No,No,0,FIT,Male,Yes,0.0,140.16,43.59,0.0,0.0,0.0,183.76,False,183.75999450683594,['Alone'],Alone,True,False,False,False,False,False
20587,4,Dec,45-49,No,50,Sea,Sea,Acco_Hea,Lei,No,No,No,0,FIT,Male,Yes,0.0,125.16,36.33,15.26,1000.0,0.0,1176.75,True,1176.75,['Parents/ Parents-in-law'],Parents/ Parents-in-law,False,False,False,False,True,False
20595,4,Dec,50-54,No,0,Air,AXM,Vis,Lei,No,No,No,3,FIT,Male,Yes,0.0,125.16,67.12,22.37,0.0,0.0,214.65,False,71.5499979654948,['Alone'],Alone,True,False,False,False,False,False
20597,4,Dec,30-34,No,1,Air,A_Otr,Otr_Per,Lei,Yes,Yes,No,1,FIT,Female,No,167.79,525.16,87.25,67.12,0.0,0.0,847.33,False,847.3300170898438,['Business associates/ Colleagues'],Business associates/ Colleagues,False,True,False,False,False,False
20620,4,Dec,55-59,No,3,Air,GIA,Hea_T,Hea,No,No,No,3,FIT,Female,Yes,302.03,250.16,117.46,33.56,2000.0,0.0,2703.21,False,901.0699869791666,['Spouse'],Spouse,False,False,True,False,False,False
20621,4,Dec,35-39,No,1,Air,GIA,Shop,Lei,No,No,No,2,FIT,Female,Yes,553.72,875.16,100.68,33.56,0.0,0.0,1563.12,False,781.5599975585938,['Spouse'],Spouse,False,False,True,False,False,False
20622,4,Dec,35-39,No,4,Air,GIA,Gen_B,Bus,No,No,No,2,FIT,Male,Yes,698.77,165.16,134.23,83.9,0.0,0.0,1082.07,False,541.0349731445312,['Alone'],Alone,True,False,False,False,False,False
20636,4,Dec,25-29,No,10,Air,A_Otr,Hea_T,Hea,Yes,No,Yes,3,FIT,Female,No,0.0,325.16,55.93,111.86,1000.0,0.0,1492.96,False,497.6533203125,['Alone'],Alone,True,False,False,False,False,False
20646,4,Dec,30-34,No,4,Air,AXM,Hol,Lei,No,No,No,4,FIT,Female,Yes,0.0,1225.16,104.87,16.78,0.0,0.0,1346.81,False,336.7025146484375,['Friends'],Friends,False,False,False,True,False,False
20647,4,Dec,30-34,Yes,0,Air,AXM,Hol,Lei,No,No,No,4,FIT,Female,No,0.0,235.16,29.36,8.39,0.0,0.0,272.92,False,68.2300033569336,['Friends'],Friends,False,False,False,True,False,False
20654,4,Dec,25-29,No,1,Air,LNI,Hol,Lei,Yes,No,Yes,2,FIT,Female,Yes,201.35,125.16,41.95,12.58,0.0,0.0,381.05,False,190.52499389648438,['Spouse'],Spouse,False,False,True,False,False,False
20671,4,Dec,35-39,No,5,Air,LNI,Hol,Lei,Yes,No,Yes,1,FIT,Male,Yes,201.35,125.16,67.12,33.56,0.0,0.0,427.19,False,427.19000244140625,['Alone'],Alone,True,False,False,False,False,False
20672,4,Dec,55-59,No,1,Air,A_Otr,Otr_Wrk,Lei,No,No,No,4,FIT,Female,Yes,0.0,150.16,83.9,8.39,0.0,32.67,275.12,False,68.77999877929688,['Spouse'],Spouse,False,False,True,False,False,False
20684,4,Dec,50-54,No,8,Air,VLU,Vis,Lei,Yes,No,Yes,3,FIT,Male,Yes,0.0,925.16,335.59,111.86,0.0,0.0,1372.61,False,457.5366617838542,['Alone'],Alone,True,False,False,False,False,False
20752,4,Dec,45-49,No,2,Air,SIA,Gen_B,Bus,No,No,No,3,FIT,Male,Yes,922.67,415.16,234.91,67.12,0.0,0.0,1639.86,False,546.6199951171875,['Alone'],Alone,True,False,False,False,False,False
20767,4,Dec,60-64,No,5,Air,LNI,Vis,Lei,No,No,No,6,FIT,Female,Yes,0.0,125.16,16.78,0.0,0.0,0.0,141.94,False,23.656667073567707,['Alone'],Alone,True,False,False,False,False,False
20768,4,Dec,35-39,Yes,0,Air,LNI,Hol,Lei,No,No,No,6,FIT,Male,Yes,0.0,125.16,55.93,19.58,0.0,0.0,200.67,False,33.44499969482422,['Alone'],Alone,True,False,False,False,False,False
20769,4,Dec,20-24,No,4,Air,LNI,Hol,Lei,No,No,No,3,FIT,Female,No,1006.76,225.16,223.72,111.86,0.0,0.0,1567.51,False,522.5033365885416,['Alone'],Alone,True,False,False,False,False,False
20770,4,Dec,50-54,No,4,Air,VLU,Vis,Lei,No,No,No,6,FIT,Female,Yes,0.0,325.16,167.79,44.74,0.0,0.0,537.7,False,89.61666870117188,['Friends'],Friends,False,False,False,True,False,False
20773,4,Dec,>65,No,15,Air,VLU,Vis,Lei,No,No,No,30,FIT,Female,Yes,0.0,125.16,33.56,5.59,0.0,0.0,164.32,False,5.477333577473958,['Alone'],Alone,True,False,False,False,False,False
20775,4,Dec,60-64,No,6,Air,VLU,Hol,Lei,No,No,No,3,FIT,Male,Yes,0.0,225.16,83.9,11.19,0.0,0.0,320.25,False,106.75,['Alone'],Alone,True,False,False,False,False,False
20787,4,Dec,40-44,Yes,0,Air,LNI,Hol,Lei,Yes,No,Yes,1,FIT,Female,Yes,419.48,225.16,167.79,67.12,0.0,0.0,879.56,False,879.5599975585938,['Spouse'],Spouse,False,False,True,False,False,False
20791,4,Dec,55-59,No,2,Sea,Sea,Vis,Lei,Yes,No,Yes,14,FIT,Female,Yes,0.0,125.16,0.0,3.74,0.0,0.0,128.9,False,9.207142421177455,['Other relatives'],Other relatives,False,False,False,False,True,False
20793,4,Dec,30-34,No,2,Sea,Sea,Otr_Per,Lei,Yes,No,Yes,14,FIT,Female,Yes,0.0,125.16,0.0,0.0,0.0,0.0,125.16,False,8.940000261579241,['Other relatives'],Other relatives,False,False,False,False,True,False
20798,4,Dec,25-29,No,2,Air,A_Otr,Vis,Lei,Yes,No,Yes,1,FIT,Female,Yes,0.0,125.16,0.0,8.05,0.0,0.0,133.22,False,133.22000122070312,"['Spouse', 'Other relatives']","Spouse, Other relatives",False,False,True,False,True,False
20800,4,Dec,25-29,Yes,0,Air,A_Otr,Vis,Lei,No,No,No,4,FIT,Male,Yes,0.0,125.16,16.78,20.14,0.0,0.0,162.08,False,40.52000045776367,['Spouse'],Spouse,False,False,True,False,False,False
20802,4,Dec,20-24,No,0,Air,A_Otr,Vis,Lei,No,No,No,10,FIT,Male,No,0.0,145.16,134.23,16.78,0.0,0.0,296.18,False,29.617999267578124,"['Parents/ Parents-in-law', 'Siblings']","Parents/ Parents-in-law, Siblings",False,False,False,False,True,False
20815,4,Dec,40-44,No,0,Air,AXM,Gen_B,Bus,No,No,No,2,FIT,Female,Yes,179.67,525.16,167.79,41.95,0.0,0.0,914.58,False,457.2900085449219,['Business associates/ Colleagues'],Business associates/ Colleagues,False,True,False,False,False,False
20821,4,Dec,50-54,No,3,Air,GIA,Otr_Per,Lei,No,No,No,1,FIT,Female,Yes,441.69,375.16,151.01,83.9,0.0,0.0,1051.76,False,1051.760009765625,['Alone'],Alone,True,False,False,False,False,False
20827,4,Dec,20-24,Yes,0,Sea,Sea,Acco_Hea,Lei,No,No,No,1,FIT,Female,No,222.82,221.16,368.13,145.31,600.0,0.0,1557.42,True,1557.4200439453125,"['Parents/ Parents-in-law', 'Other relatives']","Parents/ Parents-in-law, Other relatives",False,False,False,False,True,False
20828,4,Dec,55-59,No,30,Sea,Sea,Otr_Wrk,Lei,No,No,No,0,FIT,Male,Yes,0.0,130.66,14.53,29.06,0.0,0.0,174.26,False,174.25999450683594,['Alone'],Alone,True,False,False,False,False,False
20829,4,Dec,35-39,No,55,Sea,Sea,Gen_B,Bus,No,No,No,0,FIT,Male,Yes,0.0,125.16,14.53,14.53,0.0,0.0,154.23,False,154.22999572753906,['Alone'],Alone,True,False,False,False,False,False
20830,4,Dec,55-59,No,50,Sea,Sea,Otr_Per,Lei,No,No,No,5,FIT,Female,Yes,81.38,158.5,29.06,9.69,0.0,0.0,278.62,False,55.7239990234375,"['Spouse', 'Children aged 20-39 yrs']","Spouse, Children aged 20-39 yrs",False,False,True,False,False,True
20831,4,Dec,35-39,No,60,Sea,Sea,Otr_Per,Lei,No,No,No,0,FIT,Male,No,0.0,125.16,8.72,16.57,0.0,0.0,150.45,False,150.4499969482422,['Alone'],Alone,True,False,False,False,False,False
20832,4,Dec,30-34,No,25,Sea,Sea,Vis,Lei,No,No,No,9,FIT,Male,No,0.0,325.16,96.88,48.44,0.0,0.0,470.48,False,52.27555677625868,['Alone'],Alone,True,False,False,False,False,False
20833,4,Dec,35-39,No,36,Sea,Sea,Otr_Wrk,Lei,No,No,No,0,FIT,Male,Yes,0.0,149.16,14.53,31.97,0.0,0.0,195.66,False,195.66000366210938,['Alone'],Alone,True,False,False,False,False,False
20834,4,Dec,40-44,No,20,Sea,Sea,Hol,Lei,No,No,No,1,FIT,Male,Yes,290.63,125.16,87.19,145.31,0.0,0.0,648.3,False,648.2999877929688,['Alone'],Alone,True,False,False,False,False,False
20835,4,Dec,30-34,No,3,Sea,Sea,Vis,Lei,No,No,No,14,FIT,Female,Yes,0.0,155.16,62.28,10.38,0.0,0.0,227.82,False,16.272857666015625,['Alone'],Alone,True,False,False,False,False,False
20836,4,Dec,25-29,No,36,Sea,Sea,Hol,Lei,No,No,No,0,FIT,Female,Yes,0.0,625.16,72.66,0.0,0.0,0.0,697.82,False,697.8200073242188,['Spouse'],Spouse,False,False,True,False,False,False
20837,4,Dec,60-64,No,50,Sea,Sea,Otr_Wrk,Lei,No,No,No,0,FIT,Male,Yes,0.0,125.16,8.72,8.72,0.0,0.0,142.6,False,142.60000610351562,['Alone'],Alone,True,False,False,False,False,False
20838,4,Dec,40-44,No,120,Sea,Sea,Bus_Mtg,Bus,No,No,No,0,FIT,Male,Yes,0.0,140.16,43.59,29.06,0.0,0.0,212.82,False,212.82000732421875,['Alone'],Alone,True,False,False,False,False,False
20839,4,Dec,25-29,No,100,Sea,Sea,Gen_B,Bus,No,No,No,0,FIT,Male,No,0.0,125.16,72.66,72.66,0.0,0.0,270.48,False,270.4800109863281,['Alone'],Alone,True,False,False,False,False,False
20840,4,Dec,20-24,No,7,Sea,Sea,Bus_Mtg,Bus,No,No,No,4,FIT,Male,No,261.57,155.16,108.99,36.33,0.0,0.0,562.05,False,140.5124969482422,['Alone'],Alone,True,False,False,False,False,False
20841,4,Dec,20-24,No,5,Sea,Sea,Hol,Lei,No,No,No,4,FIT,Male,No,43.59,140.16,87.19,21.8,0.0,0.0,292.74,False,73.18499755859375,['Alone'],Alone,True,False,False,False,False,False
20842,4,Dec,35-39,No,3,Land,Land,Otr_Per,Lei,Yes,Yes,No,0,FIT,Male,Yes,0.0,165.16,16.78,50.34,0.0,0.0,232.28,False,232.27999877929688,['Alone'],Alone,True,False,False,False,False,False
20845,4,Dec,40-44,No,100,Sea,Sea,Gen_B,Bus,No,No,No,0,FIT,Male,Yes,0.0,165.16,21.8,14.53,0.0,0.0,201.49,False,201.49000549316406,['Alone'],Alone,True,False,False,False,False,False
20867,4,Dec,45-49,No,2,Air,GIA,Hol,Lei,No,No,No,2,FIT,Female,Yes,318.81,875.16,167.79,41.95,0.0,0.0,1403.71,False,701.85498046875,['Spouse'],Spouse,False,False,True,False,False,False
20868,4,Dec,45-49,No,4,Air,GIA,Gen_B,Bus,No,No,No,2,FIT,Male,Yes,795.51,275.16,234.91,83.9,0.0,0.0,1389.48,False,694.739990234375,['Alone'],Alone,True,False,False,False,False,False
20869,4,Dec,20-24,No,1,Air,GIA,Acco_Hea,Lei,No,No,No,3,FIT,Female,No,469.82,335.16,125.84,33.56,1500.0,0.0,2464.39,True,821.4632975260416,['Parents/ Parents-in-law'],Parents/ Parents-in-law,False,False,False,False,True,False
20899,4,Dec,25-29,No,15,Sea,Sea,Stp,Lei,Yes,No,Yes,1,FIT,Male,Yes,0.0,125.16,29.06,36.33,0.0,0.0,190.56,False,190.55999755859375,['Siblings'],Siblings,False,False,False,False,True,False
20921,4,Dec,25-29,No,10,Land,Land,Hol,Lei,Yes,Yes,Yes,10,FIT,Female,Yes,0.0,175.16,83.9,13.42,0.0,0.0,272.48,False,27.248001098632812,['Spouse'],Spouse,False,False,True,False,False,False
20950,4,Dec,45-49,No,3,Sea,Sea,Vis,Lei,No,No,No,2,FIT,Female,Yes,0.0,235.16,72.66,14.53,0.0,0.0,322.35,False,161.1750030517578,['Alone'],Alone,True,False,False,False,False,False
20952,4,Dec,35-39,No,10,Sea,Sea,Vis,Lei,No,No,No,18,FIT,Female,Yes,0.0,625.16,48.44,16.15,0.0,0.0,689.75,False,38.31944444444444,['Alone'],Alone,True,False,False,False,False,False
20955,4,Dec,45-49,No,30,Sea,Sea,Hol,Lei,Yes,No,Yes,2,F&E,Female,Yes,179.2,225.16,48.44,29.06,0.0,0.0,481.87,False,240.93499755859375,"['Children aged 8-12 yrs', 'Parents/ Parents-in-law']","Children aged 8-12 yrs, Parents/ Parents-in-law",False,False,False,False,True,True
20956,4,Dec,30-34,No,20,Sea,Sea,Acco_Hea,Lei,No,No,No,0,FIT,Female,Yes,0.0,125.16,25.19,9.69,200.0,0.0,360.04,True,360.0400085449219,"['Spouse', 'Children aged 0-7 yrs']","Spouse, Children aged 0-7 yrs",False,False,True,False,False,True
20957,4,Dec,35-39,No,2,Sea,Sea,Otr_Per,Lei,Yes,Yes,No,0,FIT,Male,No,0.0,125.16,29.06,58.13,0.0,0.0,212.35,False,212.35000610351562,['Alone'],Alone,True,False,False,False,False,False
20958,4,Dec,25-29,No,40,Sea,Sea,Gen_B,Bus,No,No,No,0,FIT,Male,Yes,0.0,725.16,21.8,36.33,0.0,0.0,783.29,False,783.2899780273438,['Alone'],Alone,True,False,False,False,False,False
20959,4,Dec,45-49,No,20,Sea,Sea,Bus_Mtg,Bus,No,No,No,0,FIT,Male,Yes,0.0,1125.16,72.66,50.86,0.0,0.0,1248.68,False,1248.6800537109375,['Business associates/ Colleagues'],Business associates/ Colleagues,False,True,False,False,False,False
20960,4,Dec,35-39,No,5,Sea,Sea,Shop,Lei,No,No,No,0,FIT,Female,Yes,0.0,2125.16,50.86,58.13,0.0,0.0,2234.15,False,2234.14990234375,['Alone'],Alone,True,False,False,False,False,False
20961,4,Dec,35-39,No,15,Sea,Sea,Hol,Lei,No,No,No,0,FIT,Female,Yes,0.0,175.16,14.53,36.33,0.0,0.0,226.02,False,226.02000427246094,['Alone'],Alone,True,False,False,False,False,False
20962,4,Dec,50-54,No,300,Sea,Sea,Gen_B,Bus,No,No,No,0,FIT,Male,Yes,0.0,175.16,43.59,29.06,0.0,0.0,247.82,False,247.82000732421875,['Alone'],Alone,True,False,False,False,False,False
20963,4,Dec,25-29,No,36,Sea,Sea,Vis,Lei,No,No,No,3,FIT,Female,No,0.0,1047.16,77.5,96.88,0.0,0.0,1221.54,False,407.1800130208333,['Alone'],Alone,True,False,False,False,False,False
20964,4,Dec,25-29,No,3,Sea,Sea,Hol,Lei,No,No,No,1,FIT,Female,Yes,101.72,535.16,145.31,58.13,0.0,0.0,840.32,False,840.3200073242188,['Spouse'],Spouse,False,False,True,False,False,False
20965,4,Dec,35-39,No,30,Sea,Sea,Hol,Lei,No,No,No,0,FIT,Female,Yes,0.0,125.16,21.8,36.33,0.0,0.0,183.29,False,183.2899932861328,['Alone'],Alone,True,False,False,False,False,False
20966,4,Dec,30-34,No,15,Sea,Sea,Hol,Lei,No,No,No,0,FIT,Female,Yes,0.0,310.16,14.53,36.33,0.0,0.0,361.02,False,361.0199890136719,['Siblings'],Siblings,False,False,False,False,True,False
20967,4,Dec,45-49,No,5,Sea,Sea,Vis,Lei,No,No,No,2,FIT,Female,Yes,0.0,425.16,145.31,217.97,0.0,0.0,788.45,False,394.2250061035156,['Alone'],Alone,True,False,False,False,False,False
20968,4,Dec,20-24,No,10,Sea,Sea,Acco_Hea,Lei,No,No,No,0,FIT,Female,No,0.0,280.16,58.13,36.33,150.0,0.0,524.62,True,524.6199951171875,['Parents/ Parents-in-law'],Parents/ Parents-in-law,False,False,False,False,True,False
20993,4,Dec,30-34,No,50,Air,LNI,Gen_B,Bus,No,No,No,1,FIT,Male,Yes,0.0,175.16,100.68,20.14,0.0,0.0,295.98,False,295.9800109863281,['Others'],Others,False,False,False,False,False,False
21022,4,Dec,45-49,No,2,Air,AXM,Vis,Lei,No,No,No,3,FIT,Female,Yes,0.0,375.16,167.79,16.78,0.0,0.0,559.74,False,186.57999674479166,['Spouse'],Spouse,False,False,True,False,False,False
21028,4,Dec,25-29,Yes,0,Air,A_Otr,Gen_B,Bus,Yes,Yes,No,4,FIT,Male,No,524.7,175.16,0.0,83.9,0.0,0.0,783.76,False,195.94000244140625,['Alone'],Alone,True,False,False,False,False,False
21044,4,Dec,40-44,No,9,Air,LNI,Gen_B,Bus,Yes,No,Yes,14,FIT,Male,Yes,0.0,345.16,50.34,23.97,0.0,0.0,419.47,False,29.962142944335938,['Alone'],Alone,True,False,False,False,False,False
21051,4,Dec,25-29,Yes,0,Air,AXM,Hol,Lei,Yes,No,Yes,5,FIT,Male,No,251.69,125.16,335.59,100.68,0.0,0.0,813.12,False,162.6239990234375,['Partner/ Boyfriend/ Girlfriend'],Partner/ Boyfriend/ Girlfriend,False,False,True,False,False,False
21057,4,Dec,45-49,No,2,Land,Land,Otr_Per,Lei,Yes,No,Yes,2,FIT,Male,Yes,0.0,412.75,41.95,20.97,0.0,0.0,475.68,False,237.83999633789062,['Spouse'],Spouse,False,False,True,False,False,False
21066,4,Dec,35-39,No,18,Air,VLU,Hol,Lei,No,No,No,3,FIT,Female,Yes,100.68,225.16,117.46,16.78,0.0,0.0,460.07,False,153.3566691080729,['Spouse'],Spouse,False,False,True,False,False,False
21067,4,Dec,50-54,No,5,Air,A_Otr,Vis,Lei,No,No,No,14,FIT,Female,Yes,0.0,125.16,100.68,8.39,0.0,0.0,234.23,False,16.730713980538503,"['Parents/ Parents-in-law', 'Other relatives']","Parents/ Parents-in-law, Other relatives",False,False,False,False,True,False
21072,4,Dec,35-39,No,20,Air,SIA,Gen_B,Bus,Yes,No,Yes,3,FIT,Female,Yes,335.59,325.16,111.86,111.86,0.0,0.0,884.48,False,294.82666015625,['Alone'],Alone,True,False,False,False,False,False
21078,4,Dec,45-49,No,2,Sea,Sea,Stp,Lei,Yes,No,Yes,1,FIT,Male,Yes,0.0,175.16,14.53,14.53,0.0,0.0,204.23,False,204.22999572753906,['Parents/ Parents-in-law'],Parents/ Parents-in-law,False,False,False,False,True,False
21140,4,Dec,30-34,No,3,Sea,Sea,Vis,Lei,No,No,No,4,FIT,Female,Yes,0.0,225.16,87.19,21.8,0.0,0.0,334.15,False,83.5374984741211,['Alone'],Alone,True,False,False,False,False,False
21141,4,Dec,25-29,No,100,Sea,Sea,Hol,Lei,No,No,No,0,FIT,Female,No,0.0,625.16,7.27,7.27,0.0,0.0,639.7,False,639.7000122070312,['Alone'],Alone,True,False,False,False,False,False
21142,4,Dec,25-29,No,3,Sea,Sea,Vis,Lei,No,No,No,18,FIT,Female,No,0.0,305.16,32.29,16.15,0.0,0.0,353.6,False,19.644444783528645,['Alone'],Alone,True,False,False,False,False,False
21143,4,Dec,30-34,No,10,Sea,Sea,Otr_Lei,Lei,No,No,No,1,FIT,Female,Yes,0.0,225.16,48.44,29.06,260.0,0.0,562.67,True,562.6699829101562,"['Children aged 0-7 yrs', 'Siblings']","Children aged 0-7 yrs, Siblings",False,False,False,False,True,True
21144,4,Dec,55-59,No,20,Sea,Sea,Hol,Lei,No,No,No,1,FIT,Male,Yes,435.94,475.16,217.97,145.31,0.0,0.0,1274.39,False,1274.3900146484375,['Spouse'],Spouse,False,False,True,False,False,False
21145,4,Dec,40-44,No,100,Sea,Sea,Otr_Wrk,Lei,No,No,No,0,FIT,Male,Yes,0.0,145.16,29.06,43.59,0.0,0.0,217.82,False,217.82000732421875,['Alone'],Alone,True,False,False,False,False,False
21146,4,Dec,20-24,No,8,Sea,Sea,Vis,Lei,No,No,No,5,FIT,Female,No,0.0,148.16,58.13,14.53,0.0,0.0,220.82,False,44.16400146484375,['Siblings'],Siblings,False,False,False,False,True,False
21147,4,Dec,35-39,No,20,Sea,Sea,Otr_Per,Lei,No,No,No,0,FIT,Male,Yes,0.0,325.16,29.06,14.53,0.0,0.0,368.76,False,368.760009765625,['Alone'],Alone,True,False,False,False,False,False
21148,4,Dec,35-39,No,12,Sea,Sea,Hol,Lei,No,No,No,0,FIT,Male,Yes,0.0,300.16,24.22,7.27,0.0,0.0,331.65,False,331.6499938964844,"['Spouse', 'Children aged 0-7 yrs']","Spouse, Children aged 0-7 yrs",False,False,True,False,False,True
21149,4,Dec,30-34,No,15,Sea,Sea,Shop,Lei,No,No,No,0,FIT,Male,Yes,0.0,900.16,87.19,25.43,0.0,0.0,1012.78,False,1012.780029296875,['Spouse'],Spouse,False,False,True,False,False,False
21150,4,Dec,45-49,No,4,Sea,Sea,Vis,Lei,No,No,No,18,FIT,Male,Yes,0.0,425.16,29.06,16.15,0.0,0.0,470.37,False,26.131666395399307,['Alone'],Alone,True,False,False,False,False,False
21151,4,Dec,55-59,No,6,Sea,Sea,Vis,Lei,No,No,No,29,FIT,Male,Yes,0.0,165.16,25.05,7.52,0.0,0.0,197.73,False,6.818275714742726,['Spouse'],Spouse,False,False,True,False,False,False
21152,4,Dec,40-44,No,50,Sea,Sea,Gen_B,Bus,No,No,No,0,FIT,Male,Yes,0.0,125.16,29.06,0.0,0.0,0.0,154.23,False,154.22999572753906,['Alone'],Alone,True,False,False,False,False,False
21153,4,Dec,45-49,No,4,Air,SIA,Otr_Per,Lei,Yes,Yes,No,0,FIT,Male,Yes,0.0,125.16,0.0,8.39,0.0,0.0,133.55,False,133.5500030517578,"['Spouse', 'Children aged 0-7 yrs']","Spouse, Children aged 0-7 yrs",False,False,True,False,False,True
21154,4,Dec,35-39,No,20,Sea,Sea,Hol,Lei,No,No,No,1,FIT,Female,Yes,203.44,203.91,181.64,21.8,0.0,0.0,610.8,False,610.7999877929688,"['Children aged 8-12 yrs', 'Siblings']","Children aged 8-12 yrs, Siblings",False,False,False,False,True,True
21155,4,Dec,25-29,No,3,Sea,Sea,Gen_B,Bus,No,No,No,0,FIT,Male,No,0.0,151.16,29.06,18.89,0.0,0.0,199.12,False,199.1199951171875,['Alone'],Alone,True,False,False,False,False,False
21156,4,Dec,20-24,No,20,Sea,Sea,Vis,Lei,No,No,No,1,FIT,Female,No,0.0,305.16,232.5,58.13,0.0,0.0,595.79,False,595.7899780273438,['Alone'],Alone,True,False,False,False,False,False
21193,4,Dec,40-44,No,2,Air,SIA,Gen_B,Bus,No,No,No,3,FIT,Male,Yes,793.19,425.16,167.79,67.12,0.0,0.0,1453.26,False,484.4200032552083,['Alone'],Alone,True,False,False,False,False,False
21202,4,Dec,50-54,No,3,Air,GIA,Shop,Lei,No,No,No,2,FIT,Female,Yes,419.48,665.16,117.46,50.34,0.0,0.0,1252.44,False,626.219970703125,['Spouse'],Spouse,False,False,True,False,False,False
21203,4,Dec,60-64,No,3,Air,GIA,Hol,Lei,No,No,No,3,FIT,Male,No,604.06,485.16,100.68,67.12,0.0,0.0,1257.01,False,419.0033365885417,['Alone'],Alone,True,False,False,False,False,False
